duration,orig_bytes,resp_bytes,proto,conn_state,label,label_enc
5.219610364807564e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.636740635600732e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.910737090038473e-05,0.0,0.0,1,4,Malicious,1
4.007722986311386e-05,0.0,0.0,1,4,Malicious,1
1.1415287175295178e-05,4.2984118976217463e-08,6.953599707848965e-07,1,7,Malicious,1
4.003594388639693e-05,0.0,0.0,1,4,Malicious,1
3.986800952948997e-05,0.0,0.0,1,4,Malicious,1
3.9956923414831194e-05,0.0,0.0,1,4,Malicious,1
2.8411854944983748e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.9868047581081414e-05,0.0,0.0,1,4,Malicious,1
5.3413031594051795e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.945421487327784e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3757387996411757e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9728702653212846e-05,0.0,0.0,1,4,Malicious,1
1.2305884673046086e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.690302055717552e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3941126447631863e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.987773805303587e-05,0.0,0.0,1,4,Malicious,1
3.9766589354427435e-05,0.0,0.0,1,4,Malicious,1
3.9741259678389426e-05,0.0,0.0,1,4,Malicious,1
3.971606952485338e-05,0.0,0.0,1,4,Malicious,1
3.969358103430987e-05,0.0,0.0,1,4,Malicious,1
1.996947518990286e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.9668454300092906e-05,0.0,0.0,1,4,Malicious,1
3.9557584646488395e-05,0.0,0.0,1,4,Malicious,1
3.953517225912777e-05,0.0,0.0,1,4,Malicious,1
3.94847158488728e-05,0.0,0.0,1,4,Malicious,1
3.946217662287404e-05,0.0,0.0,1,4,Malicious,1
3.943702452092943e-05,0.0,0.0,1,4,Malicious,1
4.2780135874304103e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.991874498474887e-05,0.0,0.0,1,4,Malicious,1
5.1971053852410976e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.987446561617167e-05,0.0,0.0,1,4,Malicious,1
3.977597541365033e-05,0.0,0.0,1,4,Malicious,1
3.9750861363297174e-05,0.0,0.0,1,4,Malicious,1
3.969686615503789e-05,0.0,0.0,1,4,Malicious,1
3.966846698395672e-05,0.0,0.0,1,4,Malicious,1
1.1692873534880432e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.649106134433707e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9646282906144765e-05,0.0,0.0,1,4,Malicious,1
3.998849355186604e-05,0.0,0.0,1,4,Malicious,1
3.990923208688783e-05,0.0,0.0,1,4,Malicious,1
3.9269217002660625e-05,0.0,0.0,1,4,Malicious,1
0.00012689948264196812,1.6505901686867506e-07,7.131897136255349e-07,2,8,Benign,0
3.9186670416954394e-05,0.0,0.0,1,4,Malicious,1
3.916447365527863e-05,0.0,0.0,1,4,Malicious,1
7.730688156436671e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.9120080131927086e-05,0.0,0.0,1,4,Malicious,1
4.004571046153426e-05,0.0,0.0,1,4,Malicious,1
4.0023120500080244e-05,0.0,0.0,1,4,Malicious,1
3.9959688497142804e-05,0.0,0.0,1,4,Malicious,1
3.9848793475810666e-05,0.0,0.0,1,4,Malicious,1
3.999184209191313e-05,0.0,0.0,1,4,Malicious,1
1.1390109705622948e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.923102588871449e-05,0.0,0.0,1,4,Malicious,1
3.920569621267648e-05,0.0,0.0,1,4,Malicious,1
1.2904829406241211e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
3.994408734465069e-05,0.0,0.0,1,4,Malicious,1
3.9867882690851824e-05,0.0,0.0,1,4,Malicious,1
3.9323821036383015e-05,0.0,0.0,1,4,Malicious,1
3.930095202992507e-05,0.0,0.0,1,4,Malicious,1
1.8822853901051734e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.92753940443384e-05,0.0,0.0,1,4,Malicious,1
3.9253032392433034e-05,0.0,0.0,1,4,Malicious,1
3.9196043792313473e-05,0.0,0.0,1,4,Malicious,1
5.344155760377111e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9959916806691465e-05,0.0,0.0,1,4,Malicious,1
5.3676171032752074e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.993141616469978e-05,0.0,0.0,1,4,Malicious,1
3.990290283884428e-05,0.0,0.0,1,4,Malicious,1
3.865153820261115e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.987435146139734e-05,0.0,0.0,1,4,Malicious,1
3.9284919626063253e-05,0.0,0.0,1,4,Malicious,1
3.914856809005496e-05,0.0,0.0,1,4,Malicious,1
3.912649816701734e-05,0.0,0.0,1,4,Malicious,1
5.339715139655576e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.985559202681535e-05,0.0,0.0,1,4,Malicious,1
1.8962376403013706e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.976344375620138e-05,0.0,0.0,1,4,Malicious,1
2.6991706132968077e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9741018684976944e-05,0.0,0.0,1,4,Malicious,1
3.9715917318487604e-05,0.0,0.0,1,4,Malicious,1
3.969373324067565e-05,0.0,0.0,1,4,Malicious,1
3.963680805987516e-05,0.0,0.0,1,4,Malicious,1
3.961458593047177e-05,0.0,0.0,1,4,Malicious,1
3.957328726989102e-05,0.0,0.0,1,4,Malicious,1
3.954793222612539e-05,0.0,0.0,1,4,Malicious,1
3.952255181463213e-05,0.0,0.0,1,4,Malicious,1
2.675719417489763e-05,4.2984118976217463e-08,6.953599707848965e-07,1,7,Malicious,1
1.0781258874788524e-05,4.2410997389867895e-08,7.19132961239081e-07,1,7,Malicious,1
1.3989058768987707e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9883889726986006e-05,0.0,0.0,1,4,Malicious,1
1.2429260616371915e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9950429276558055e-05,0.0,0.0,1,4,Malicious,1
2.6440313205214356e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3922126019637405e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.4205303779510946e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.987459245480981e-05,0.0,0.0,1,4,Malicious,1
1.8962376403013706e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.975072184079521e-05,0.0,0.0,1,4,Malicious,1
1.090800872588907e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.975710182429402e-05,0.0,0.0,1,4,Malicious,1
3.973462601761432e-05,0.0,0.0,1,4,Malicious,1
3.9389498083215655e-05,0.0,0.0,1,4,Malicious,1
5.324182480028063e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.930710370387521e-05,0.0,0.0,1,4,Malicious,1
1.3668575581981054e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.248726174194265e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.383675093230049e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9551027088896184e-05,0.0,0.0,1,4,Malicious,1
3.9525697412858175e-05,0.0,0.0,1,4,Malicious,1
3.9497044564500715e-05,0.0,0.0,1,4,Malicious,1
1.2885803610519122e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
5.207561962569957e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.648783964292813e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.55973055644963e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
1.3969652457351177e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.2898665048427254e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
1.2892145542426484e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
2.1309360511698956e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9396004905352614e-05,0.0,0.0,1,4,Malicious,1
2.2120658492880204e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.932945267191675e-05,0.0,0.0,1,4,Malicious,1
1.3858846223065743e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.7070980281810105e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.935475698022713e-05,0.0,0.0,1,4,Malicious,1
3.98078245956891e-05,0.0,0.0,1,4,Malicious,1
4.000748129599669e-05,0.0,0.0,1,4,Malicious,1
3.997919627968985e-05,0.0,0.0,1,4,Malicious,1
1.36843796762942e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3722558106376525e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.8975060266828433e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.977631787797332e-05,0.0,0.0,1,4,Malicious,1
3.9753702548791675e-05,0.0,0.0,1,4,Malicious,1
3.972846165980037e-05,0.0,0.0,1,4,Malicious,1
4.006474894112017e-05,0.0,0.0,1,4,Malicious,1
3.917416412723307e-05,0.0,0.0,1,4,Malicious,1
3.973811408016337e-05,0.0,0.0,1,4,Malicious,1
5.21832422101675e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3972810739441047e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3712981789196406e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.6159242499959505e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.181893627368098e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.970957538658024e-05,0.0,0.0,1,4,Malicious,1
3.96875688828617e-05,0.0,0.0,1,4,Malicious,1
2.679206211652431e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3741482431188091e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.2348525639537194e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9566869234800776e-05,0.0,0.0,1,4,Malicious,1
3.975710182429402e-05,0.0,0.0,1,4,Malicious,1
2.6405407211996238e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3735153183144546e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.647199749702354e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.154734784845464e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.998837939709171e-05,0.0,0.0,1,4,Malicious,1
5.366024009980078e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3729001509194403e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.996592895813965e-05,0.0,0.0,1,4,Malicious,1
5.2430590238418455e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
4.00071515155375e-05,0.0,0.0,1,4,Malicious,1
3.996278335991359e-05,0.0,0.0,1,4,Malicious,1
2.646883921493367e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4039527863106497e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.910714259083607e-05,0.0,0.0,1,4,Malicious,1
3.9443049356241426e-05,0.0,0.0,1,4,Malicious,1
2.5329676038005602e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.939548486693621e-05,0.0,0.0,1,4,Malicious,1
5.1993225246359117e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6456155351118948e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9322679488639685e-05,0.0,0.0,1,4,Malicious,1
2.635175446805995e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6522694900690997e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.407107263241372e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3729014193058218e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6433945905579364e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3725627601419686e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3671746547934733e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.932897068509179e-05,0.0,0.0,1,4,Malicious,1
2.6703325805276494e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.987090145043973e-05,0.0,0.0,1,4,Malicious,1
5.1803056076184954e-05,4.2410997389867895e-08,7.19132961239081e-07,1,7,Malicious,1
2.6421274725628456e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3399182998420113e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9252994340841594e-05,0.0,0.0,1,4,Malicious,1
1.2559371691383363e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.004473227079508e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.922765198093977e-05,0.0,0.0,1,4,Malicious,1
1.2239205600972077e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6563892090361224e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3998178467070497e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.199002891267781e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.911676964347144e-05,0.0,0.0,1,4,Malicious,1
3.909112287083807e-05,0.0,0.0,1,4,Malicious,1
0.00012705376916141042,1.6505901686867506e-07,8.558276563506419e-07,2,8,Benign,0
3.321278618590382e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.919591695367533e-05,0.0,0.0,1,4,Malicious,1
2.5603482606174067e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
3.9712479991393815e-05,0.0,0.0,1,4,Malicious,1
3.9310084411871666e-05,0.0,0.0,1,4,Malicious,1
1.4567417591211532e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.187914657520948e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.918330919304349e-05,0.0,0.0,1,4,Malicious,1
1.1161724053775012e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.956038778039145e-05,0.0,0.0,1,4,Malicious,1
1.1792213556277356e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.1856873710350826e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.7159919534878957e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.953188713839976e-05,0.0,0.0,1,4,Malicious,1
3.9445941277191186e-05,0.0,0.0,1,4,Malicious,1
3.9417947989752086e-05,0.0,0.0,1,4,Malicious,1
1.1792416498098392e-05,4.2984118976217463e-08,6.953599707848965e-07,1,7,Malicious,1
1.2042567660252398e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.207565767729101e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.2895633604975533e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
1.192236268288025e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.2958799246772864e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
3.9230822946893453e-05,0.0,0.0,1,4,Malicious,1
5.3460570715629384e-05,4.2410997389867895e-08,7.19132961239081e-07,1,7,Malicious,1
1.3719387140422842e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.5316992174190878e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.178091004996443e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6421300093356082e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.913905519219391e-05,0.0,0.0,1,4,Malicious,1
1.4045717588648084e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.643085104280857e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.1356216237856005e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.646566824897999e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6437104187669232e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.390944215582268e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
6.117744614437181e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.9180227014136514e-05,0.0,0.0,1,4,Malicious,1
3.983619839904264e-05,0.0,0.0,1,4,Malicious,1
3.9623781731737445e-05,0.0,0.0,1,4,Malicious,1
5.5285525041292e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.348227127339092e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.950663356554464e-05,0.0,0.0,1,4,Malicious,1
0.0001271713232112453,1.6505901686867506e-07,8.558276563506419e-07,2,8,Benign,0
1.7376322652301433e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.941785920270539e-05,0.0,0.0,1,4,Malicious,1
2.763485413155752e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.1795447941550112e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.2904829406241211e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
3.92277661357141e-05,0.0,0.0,1,4,Malicious,1
2.558133657995356e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
2.5666901925247694e-05,3.438729518097397e-08,3.684813520398597e-07,1,3,Malicious,1
3.960814252765389e-05,0.0,0.0,1,4,Malicious,1
5.210688535000287e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3890302205326259e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.36099977820052e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.935128160154189e-05,0.0,0.0,1,4,Malicious,1
1.3953708840536071e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6329189874333553e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3833351656798146e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.932898336895561e-05,0.0,0.0,1,4,Malicious,1
1.3655840982711071e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.0908160932254847e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3979063884301704e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.281044659194184e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.215871008432438e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.923703804016267e-05,0.0,0.0,1,4,Malicious,1
3.926260870961315e-05,0.0,0.0,1,4,Malicious,1
1.3342143662845296e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.991339611109851e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.948122778632375e-05,0.0,0.0,1,4,Malicious,1
4.748838612232998e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.6379874594137194e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.8784802309607558e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.389982778705112e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.396638002048698e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.923096246939541e-05,0.0,0.0,1,4,Malicious,1
2.6864753340046498e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3814262441756983e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.91389537212834e-05,0.0,0.0,1,4,Malicious,1
1.4223076056369382e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3953708840536071e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
3.911665548869711e-05,0.0,0.0,1,4,Malicious,1
3.9091401915842e-05,0.0,0.0,1,4,Malicious,1
1.280966237603933e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.166873614204101e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.1951736327821156e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.64972003344234e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.894969253919898e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.6313322360701335e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.381747145930211e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.2133342356694928e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.1739433815290284e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.189784259047238e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.642112251926268e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6373646817004166e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4090009641089104e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4093167923178969e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.302353768768322e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.0900639401012717e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.179960606522734e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.5837994564244516e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4460746296529697e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3934530838448205e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.372545002732628e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3979089252029334e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3747760943776381e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.185037957207768e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.637360876541272e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.643700271675871e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4125245414766408e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.386583284837365e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.373189343014416e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.4410264518547094e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3988805091711414e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.1541897503893762e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.367175923179855e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.651621344628167e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.397575339584606e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3329409063575311e-05,4.2410997389867895e-08,7.19132961239081e-07,1,7,Malicious,1
1.4020058132150897e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6814334981382965e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3773141355269646e-05,4.2410997389867895e-08,7.19132961239081e-07,1,7,Malicious,1
1.8987744130643158e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.6427489818897674e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.7286339605520323e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.1541821400710873e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3811192946713821e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.72609972456185e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3674879462296972e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.201514296303096e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6338778875377484e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
2.6503567634058393e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.3991773115844058e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.3637789660848715e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.325573899888538e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
5.225606027232785e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
5.213563966927085e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1
1.239010552877586e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.4257931314132244e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.8975060266828433e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.163355635392387e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.4227406504035104e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.8797486173422282e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.021731788884259e-06,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.1943084399474056e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
7.919804565914219e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.8962376403013706e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
2.84372226726132e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.8987744130643158e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.9000427994457882e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
1.5835803972684022e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
0.00012686102516688187,1.6505901686867506e-07,8.558276563506419e-07,2,8,Benign,0
2.203187144617713e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
6.634929161482588e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.581035270811277e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
