duration,orig_bytes,resp_bytes,proto,conn_state,label,label_enc,anomaly_score,lof_pred,iso_pred,rf_pred,xgb_pred,ensemble_pred
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.937082743568039e-05,0.0,0.0,1,4,Malicious,1,-0.38113636057688116,0,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9357686952768334e-05,0.0,0.0,1,4,Malicious,1,-0.38240965651751346,1,1,1,1,1
1.5791410449332483e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4129457947250327,1,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.53296760380056e-08,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.4173272006761497,0,1,0,0,0
3.987797904644835e-05,0.0,0.0,1,4,Malicious,1,-0.385046097917473,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.132914362237047e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2927901354520194e-06,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.5371939885741372,1,1,0,0,0
6.329248043547719e-09,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.4196371853844054,0,1,0,0,0
3.221701408940122e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
3.803350425437487e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,0,1,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.347509002281778e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,0,1,0,0,0
3.4855257762863994e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4112366068253393,1,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.984250227935856e-05,0.0,0.0,1,4,Malicious,0,-0.38410024563479284,1,1,1,1,1
3.960196548597611e-05,0.0,0.0,1,4,Malicious,1,-0.3748359065760313,0,0,1,1,1
2.772385680394544e-05,3.72529031127218e-08,6.864450993645773e-07,1,7,Malicious,0,-0.5849120616230633,1,1,1,0,1
3.9734981165801136e-05,0.0,0.0,1,4,Malicious,1,-0.3767163002626431,0,1,1,1,1
6.348778657049631e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,1,1,0,0,0
3.9734981165801136e-05,0.0,0.0,1,4,Malicious,1,-0.3767163002626431,0,1,1,1,1
3.919935428076912e-05,0.0,0.0,1,4,Malicious,1,-0.3914771943503931,0,1,1,1,1
3.798742377713597e-05,0.0,0.0,1,4,Malicious,1,-0.3952345111213032,0,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.132914362237047e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.341931907362444e-09,2.5790471385730482e-08,1.337230713047878e-07,2,8,Benign,0,-0.41696072031119835,0,1,0,0,0
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9668492351684346e-05,0.0,0.0,1,4,Malicious,1,-0.37505086931314463,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9535489355723146e-05,0.0,0.0,1,4,Malicious,1,-0.3764271517554603,0,1,1,1,1
3.994103053347134e-05,0.0,0.0,1,4,Malicious,0,-0.3898005369194081,0,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.145598226051772e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9671549162863696e-05,0.0,0.0,1,4,Malicious,0,-0.37505086931314463,0,0,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.803123384275203e-05,0.0,0.0,1,4,Malicious,1,-0.3919535749716375,1,1,1,1,1
1.4624494978377793e-07,2.6363592972080043e-08,1.8424067601992984e-07,2,8,Benign,0,-0.4609279166682145,0,1,0,0,0
3.4842573899049276e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4112366068253393,0,1,0,0,0
9.398743086711144e-09,2.5790471385730482e-08,1.337230713047878e-07,2,8,Benign,0,-0.41696072031119835,0,1,0,0,0
3.937033276499161e-05,0.0,0.0,1,4,Malicious,1,-0.38113636057688116,1,1,1,1,1
3.4829890035234545e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4112366068253393,0,1,0,0,0
3.926595724966024e-05,0.0,0.0,1,4,Malicious,1,-0.38814260264291955,0,1,1,1,1
3.8053658913976465e-05,0.0,0.0,1,4,Malicious,1,-0.3951834606709936,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.93544779352232e-05,0.0,0.0,1,4,Malicious,0,-0.38259479830514126,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.803643422691607e-05,0.0,0.0,1,4,Malicious,1,-0.3929257279593912,0,1,1,1,1
4.1146454214967535e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4110767820980614,0,1,0,0,0
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.3693892574155243e-05,3.839914628542093e-08,6.923883469781235e-07,1,7,Benign,0,-0.5618796924045389,1,1,0,0,0
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9262697496659853e-05,0.0,0.0,1,4,Malicious,1,-0.3874612544928618,0,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.962398467355848e-05,0.0,0.0,1,4,Malicious,1,-0.37556023850029363,0,1,1,1,1
1.5093797939522618e-07,2.1205498694933948e-08,2.288150331215258e-07,2,8,Benign,0,-0.49622943799896535,1,1,0,0,0
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.348778657049631e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,1,1,0,0,0
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.2044555309991857e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4113780770164763,0,1,0,0,0
3.998855697118512e-05,0.0,0.0,1,4,Malicious,0,-0.3967779263449024,1,1,1,0,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9138966405147215e-05,0.0,0.0,1,4,Malicious,1,-0.3959418383783851,1,1,1,1,1
3.805150265712796e-05,1.0316188554292193e-07,0.0,0,0,Benign,0,-0.6533412737119516,0,1,0,0,0
3.941161874170854e-05,0.0,0.0,1,4,Malicious,1,-0.3783800210543089,1,1,1,1,1
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
0.0007543169533283,1.7193647590486984e-06,0.0,2,4,Benign,0,-0.7781831561344781,1,1,0,0,0
3.981726139036725e-05,0.0,0.0,1,4,Malicious,1,-0.3823948974995676,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.918025238186415e-05,0.0,0.0,1,4,Malicious,0,-0.39258847049521095,0,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9804615578143974e-05,0.0,0.0,1,4,Malicious,0,-0.38189722504716167,0,1,1,1,1
1.014709105177991e-10,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.943736698525243e-05,0.0,0.0,1,4,Malicious,0,-0.37724076125516776,1,1,1,0,1
3.912985939092824e-05,0.0,0.0,1,4,Malicious,1,-0.39665280327319513,1,1,1,1,1
2.9663118110306355e-06,2.235174186763308e-08,3.060772520976254e-07,2,8,Benign,0,-0.6117114662980795,1,1,0,0,0
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.6868165299412658e-05,3.839914628542093e-08,6.923883469781235e-07,1,7,Malicious,0,-0.5858930478847821,0,1,1,0,1
2.5562437622869617e-05,2.9802322490177445e-08,3.684813520398597e-07,1,3,Benign,0,-0.5813801144261874,0,1,0,0,0
3.952617939968314e-05,0.0,0.0,1,4,Malicious,1,-0.3772606018153363,1,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.329248043547719e-09,2.5790471385730482e-08,1.337230713047878e-07,2,8,Benign,0,-0.41696072031119835,0,1,0,0,0
3.79656582668299e-05,0.0,0.0,1,4,Malicious,1,-0.39973531869568796,1,1,1,1,1
3.911376356774736e-05,0.0,0.0,1,4,Malicious,0,-0.39901684305619395,0,1,1,1,1
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.325573899888538e-07,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4918849724750966,0,1,0,0,0
3.983636328927223e-05,0.0,0.0,1,4,Malicious,1,-0.3838785513586788,0,1,1,1,1
3.804961276141957e-05,0.0,0.0,1,4,Malicious,1,-0.3951834606709936,1,1,1,1,1
2.8665532221278246e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
4.005170992911863e-05,0.0,0.0,1,4,Malicious,0,-0.4107857477292376,1,1,1,0,1
3.9104352140796825e-05,0.0,0.0,1,4,Malicious,0,-0.40044211199115237,1,1,1,1,1
3.964309925632727e-05,0.0,0.0,1,4,Malicious,1,-0.37446571280258817,1,0,1,1,1
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.5367727629449774e-11,5.501967228955835e-08,0.0,2,4,Benign,0,-0.5730679370631577,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.952568472899436e-05,0.0,0.0,1,4,Malicious,1,-0.3772606018153363,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.2441560247392746e-07,2.4644228213031346e-08,3.298502425518099e-07,2,8,Benign,0,-0.559023024168934,1,1,0,0,0
3.950060873023265e-05,0.0,0.0,1,4,Malicious,0,-0.3769840676092563,0,1,1,1,1
6.443402817880243e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.2120658492880204e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4113780770164763,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.348771046731342e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,1,1,0,0,0
3.998550016000576e-05,0.0,0.0,1,4,Malicious,0,-0.396141751013988,1,1,1,0,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.311761172194303e-06,0.0,0.0,1,1,Benign,1,-0.6244374995046187,1,1,0,0,0
3.272436864199021e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.889895708394008e-08,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.41728328447446644,0,1,0,0,0
3.9408726820758784e-05,0.0,0.0,1,4,Malicious,1,-0.3783800210543089,0,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.392667362621343e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
2.6128759458333264e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
3.792836770721461e-05,0.0,0.0,1,4,Malicious,1,-0.41677965614674173,1,1,1,1,1
9.373375359081692e-09,2.1205498694933948e-08,2.971623806773063e-07,2,8,Benign,0,-0.5312850913604587,1,1,0,0,0
9.50021399722894e-09,2.5790471385730482e-08,1.337230713047878e-07,2,8,Benign,0,-0.41696072031119835,0,1,0,0,0
3.132914362237047e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
6.485366112924878e-05,4.470348373526616e-08,3.060772520976254e-07,2,8,Benign,0,-0.6584493302000838,1,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.556232346809529e-05,2.9802322490177445e-08,3.684813520398597e-07,1,3,Benign,0,-0.5813801144261874,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.988382630766693e-05,0.0,0.0,1,4,Malicious,1,-0.38471596442642847,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.803614249804833e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,0,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9884067301079416e-05,0.0,0.0,1,4,Malicious,1,-0.38471596442642847,1,1,1,1,1
3.957643286811708e-05,0.0,0.0,1,4,Malicious,1,-0.375293400923963,0,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.6382436734627768e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.8860905492495907e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.41239920945089803,1,1,0,0,0
6.303880315918268e-09,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.4196371853844054,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.989350409575757e-05,0.0,0.0,1,4,Malicious,1,-0.3856328876147675,0,1,1,1,1
5.6950548528114746e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4111069658910524,1,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.996372196583589e-05,0.0,0.0,1,4,Malicious,1,-0.3920098427599545,1,1,1,0,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.8475274264057376e-08,2.235174186763308e-08,1.6343930937251841e-07,2,8,Benign,0,-0.4205478409383384,1,1,0,0,0
3.986188322326746e-05,0.0,0.0,1,4,Malicious,0,-0.3851768529096462,0,1,1,1,1
4.277633071515968e-07,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.48350322746719254,0,1,0,0,0
3.969073984881538e-05,0.0,0.0,1,4,Malicious,0,-0.37528281692734394,1,1,1,1,1
3.2343852727548463e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
6.348472975931697e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,0,1,0,0,0
6.348459023681501e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.2343852727548463e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.803616786577595e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,0,1,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0007680788060448,1.7193647590486984e-06,0.0,2,4,Benign,0,-0.7781831561344781,1,1,0,0,0
3.803606639486544e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,1,1,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.982672355277304e-05,0.0,0.0,1,4,Malicious,1,-0.3823948974995676,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.1790031931701224e-06,0.0,0.0,1,1,Malicious,1,-0.5932213276698051,0,1,1,1,1
3.951945695186133e-05,0.0,0.0,1,4,Malicious,0,-0.37706885032002224,0,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
9.271904448563894e-09,2.5790471385730482e-08,1.337230713047878e-07,2,8,Benign,0,-0.41696072031119835,0,1,0,0,0
3.93420731164124e-05,0.0,0.0,1,4,Malicious,0,-0.3824078711123316,1,1,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.8962376403013706e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.41239920945089803,0,1,0,0,0
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9699986385536314e-05,0.0,0.0,1,4,Malicious,1,-0.37538655384745856,1,1,1,1,1
1.3619932964251585e-07,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.4415294125984516,1,1,0,0,0
1.2175900436672784e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1,-0.575747311766865,1,1,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.938617491089621e-05,0.0,0.0,1,4,Malicious,0,-0.37936432519431434,1,1,1,1,1
2.549456626759702e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,1,0,1,1,1
2.1981135990918232e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4113780770164763,1,1,0,0,0
3.987099023748643e-05,0.0,0.0,1,4,Malicious,1,-0.3846666969673732,1,1,1,1,1
3.2343852727548463e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
3.9566907286392215e-05,0.0,0.0,1,4,Malicious,1,-0.375293400923963,1,1,1,1,1
3.8036028343274e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,1,1,1,1,1
4.214721106994933e-07,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4822147717422041,0,1,0,0,0
3.912958034592432e-05,0.0,0.0,1,4,Malicious,0,-0.3968148502232871,0,1,1,1,1
3.9738304338120594e-05,0.0,0.0,1,4,Malicious,1,-0.3767163002626431,1,1,1,1,1
3.944651205106285e-05,0.0,0.0,1,4,Malicious,0,-0.37750924603746233,0,1,1,0,1
6.348461560454263e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,0,1,0,0,0
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.80232810601402e-05,0.0,0.0,1,4,Malicious,1,-0.39179839942235317,0,1,1,1,1
3.8036637168737104e-05,0.0,0.0,1,4,Malicious,1,-0.3929257279593912,0,1,1,1,1
1.4575027909500366e-07,0.0,0.0,1,8,Benign,0,-0.5404598998393618,0,1,0,0,0
2.478926733631543e-05,4.928845642606269e-08,0.0001516746507215,1,8,Malicious,1,-0.7172186486278964,1,1,1,1,1
1.14154774332524e-10,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.878480230960756e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.41239920945089803,0,1,0,0,0
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1,-0.3929257279593912,0,1,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.67700048773505e-05,3.839914628542093e-08,6.923883469781235e-07,1,7,Malicious,0,-0.5853568275007276,1,1,1,0,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.270305231702257e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1,-0.6133324760074677,0,1,1,1,1
3.803560977576811e-05,0.0,0.0,1,4,Malicious,1,-0.3922500080349288,0,1,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.960488277465351e-05,0.0,0.0,1,4,Malicious,0,-0.37504180461002445,1,0,1,1,1
1.398549460325577e-05,4.2984118976217463e-08,7.221045850458541e-07,1,7,Malicious,1,-0.569218620899678,0,1,0,1,1
4.095619625774666e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4110767820980614,1,1,0,0,0
3.978888758701371e-05,0.0,0.0,1,4,Malicious,0,-0.3817099961349839,0,1,1,1,1
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.798098037431809e-05,0.0,0.0,1,4,Malicious,1,-0.3971553580738125,0,1,1,1,1
3.929761617374179e-05,0.0,0.0,1,4,Malicious,1,-0.38624985248166294,0,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9865231763314546e-05,0.0,0.0,1,4,Malicious,1,-0.384969777978788,1,1,1,1,1
9.47484626959949e-09,1.662052600413742e-08,1.337230713047878e-07,2,8,Benign,0,-0.4196371853844054,0,1,0,0,0
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
9.666879967754426e-07,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.5216280478083714,0,1,0,0,0
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
4.003926705871638e-05,0.0,0.0,1,4,Malicious,0,-0.4079141885481628,0,1,1,0,1
3.794516114290531e-05,0.0,0.0,1,4,Malicious,1,-0.4109365801806487,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.9994645225816186e-05,0.0,0.0,1,4,Malicious,0,-0.3981860133302654,1,1,1,0,1
6.379983498806618e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
2.1943084399474056e-08,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.4113780770164763,0,1,0,0,0
3.9319977825647144e-10,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,1,0,1,1,1
6.348465365613408e-05,4.470348373526616e-08,0.0,2,4,Benign,0,-0.6130131767032181,0,1,0,0,0
1.0772405537845848e-07,2.7509836144779176e-08,1.42637942725107e-07,2,8,Benign,0,-0.42686618683103844,1,1,0,0,0
3.120230498422322e-09,0.0,0.0,1,4,Malicious,1,-0.351576245401008,0,0,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.803965592832501e-05,0.0,0.0,1,4,Malicious,1,-0.3935145485154722,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.918042995595755e-05,0.0,0.0,1,4,Malicious,1,-0.39258847049521095,0,1,1,1,1
0.0,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
3.941515753971285e-05,0.0,0.0,1,4,Malicious,1,-0.37795767163717237,1,1,1,1,1
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,-0.3510226749014284,0,0,1,1,1
